,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
123,write_new_certificate_apps%ca,12,3.0,2606,549.0,2,304,2,32,4,0,13,0,2,1,0,0,36.5,1.7307692307692308,7.0,0.5,0.5,False,apps/ca.c,write_new_certificate,5,20,848,7132,101
124,setup_engine_apps%apps,34,7.0,2748,568.0,18,307,7,37,2,3,102,0,9,0,0,0,49.85714285714285,0.1902207096741905,18.571428571428573,0.5314155590668278,0.5314155590668278,False,apps/apps.c,setup_engine,28,32,848,7132,25
125,crl2pkcs7_main_apps%crl2p7,135,35.0,217,40.0,33,44,8,16,2,36,2,1,1,0,0,0,42.0,0.2347280574440455,17.0,0.6603152929493545,0.6603152929493545,False,apps/crl2p7.c,crl2pkcs7_main,3,46,220,804,6
126,print_syslog_apps%ocsp,10,2.0,1593,333.0,1,153,0,29,3,9,14,0,0,1,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,apps/ocsp.c,print_syslog,0,9,1,10,107
127,lookup_conf_apps%ca,9,2.0,2606,549.0,25,304,6,32,3,6,13,0,0,0,0,0,32.0,0.6,6.166666666666668,0.4166666666666667,0.4166666666666667,False,apps/ca.c,lookup_conf,0,5,3,10,101
128,dump_certs_keys_p12_apps%pkcs12,46,9.0,961,182.0,13,159,4,19,7,5,7,0,12,0,0,0,58.5,0.2653846153846154,11.25,0.875,0.875,False,apps/pkcs12.c,dump_certs_keys_p12,36,42,848,7132,43
129,genpkey_cb_apps%genpkey,19,5.0,322,63.0,1,36,1,9,1,7,5,0,0,1,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/genpkey.c,genpkey_cb,17,17,848,7132,442
130,asn1parse_main_apps%asn1pars,277,63.0,357,71.0,52,69,9,18,2,82,3,7,1,4,0,0,39.333333333333336,0.2086471621724849,15.666666666666664,0.698058038177204,0.698058038177204,False,apps/asn1pars.c,asn1parse_main,35,76,220,804,6
131,init_gen_str_apps%genpkey,54,9.0,322,63.0,9,36,3,9,4,8,5,0,3,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/genpkey.c,init_gen_str,44,46,848,7132,442
132,list_cipher_fn_apps%openssl,14,4.0,901,143.0,2,187,2,30,4,0,24,0,5,0,0,0,66.0,0.29680696661828737,33.0,0.5754716981132075,0.5754716981132075,False,apps/openssl.c,list_cipher_fn,13,14,848,7132,43
133,old_entry_print_apps%ca,42,11.0,2606,549.0,3,304,3,32,2,4,13,0,10,2,0,0,40.0,1.153846153846154,5.333333333333333,0.6666666666666666,0.6666666666666666,False,apps/ca.c,old_entry_print,37,38,848,7132,101
134,bit_isset_apps%rehash,5,1.0,512,96.0,2,38,1,14,2,0,15,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/rehash.c,bit_isset,0,4,1,7,1
135,show_ciphers_apps%enc,25,6.0,675,151.0,4,118,1,20,2,4,5,3,2,2,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/enc.c,show_ciphers,14,17,848,7132,85
136,set_hex_apps%enc,32,6.0,675,151.0,5,118,2,20,3,3,5,1,0,2,0,0,33.5,0.2307692307692308,9.0,0.5,0.5,False,apps/enc.c,set_hex,9,32,848,7132,6
137,dhparam_main_apps%dhparam,323,68.0,379,71.0,52,68,10,17,2,59,3,21,2,0,0,0,36.5,0.6070132151860056,16.5,2.6244060805133294,2.6244060805133294,False,apps/dhparam.c,dhparam_main,23,102,220,804,1
138,nseq_main_apps%nseq,91,18.0,114,18.0,18,31,7,12,2,25,2,0,1,0,0,0,38.714285714285715,0.2493927125506073,11.857142857142858,0.7330827067669173,0.7330827067669173,False,apps/nseq.c,nseq_main,3,41,220,804,6
139,make_config_name_apps%openssl,21,2.0,901,143.0,7,187,2,30,0,3,24,0,0,0,0,0,46.5,0.5728744939271255,16.0,1.3157894736842106,1.3157894736842106,False,apps/openssl.c,make_config_name,10,17,75,259,127
140,prog_init_apps%openssl,55,5.0,901,143.0,5,187,3,30,0,4,24,3,0,1,0,0,44.66666666666666,0.2,11.0,0.5,0.5,False,apps/openssl.c,prog_init,9,17,848,7132,6
141,list_disabled_apps%openssl,149,1.0,901,143.0,1,187,1,30,0,0,24,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/openssl.c,list_disabled,28,63,9,36,1
142,opt_int_apps%opt,15,3.0,898,252.0,2,43,1,15,2,1,26,0,2,1,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_int,0,16,53,259,442
143,load_key_apps%apps,73,18.0,2748,568.0,28,307,8,37,6,7,102,0,30,0,0,0,46.75,0.3992017416545719,15.125,1.0813679245283019,1.0813679245283019,False,apps/apps.c,load_key,48,75,848,7132,6
144,dh_cb_apps%dhparam,12,3.0,379,71.0,3,68,3,17,3,8,3,0,0,2,0,0,42.66666666666666,0.15384615384615385,6.0,0.6666666666666666,0.6666666666666666,False,apps/dhparam.c,dh_cb,14,15,848,7132,1
145,genrsa_cb_apps%genrsa,17,5.0,201,38.0,6,78,2,17,3,2,3,0,4,1,0,0,40.5,0.2307692307692308,8.0,0.5,0.5,False,apps/genrsa.c,genrsa_cb,4,14,848,7132,196
146,list_pkey_apps%openssl,32,5.0,901,143.0,4,187,2,30,0,7,24,0,0,0,0,0,57.0,0.2307692307692308,7.5,1.0,1.0,False,apps/openssl.c,list_pkey,26,32,848,7132,442
147,opt_format_error_apps%opt,17,4.0,898,252.0,2,43,2,15,2,1,26,0,3,0,0,0,66.0,0.29680696661828737,33.0,0.5754716981132075,0.5754716981132075,False,apps/opt.c,opt_format_error,0,16,53,259,43
148,init_responder_apps%ocsp,37,6.0,1593,333.0,3,153,2,29,1,2,14,0,0,0,0,0,88.5,0.6083333333333333,31.0,2.3666666666666667,2.3666666666666667,False,apps/ocsp.c,init_responder,14,29,848,7132,107
149,opt_help_apps%opt,83,14.0,898,252.0,4,43,2,15,1,8,26,18,0,3,0,0,36.5,1.7307692307692308,7.0,0.5,0.5,False,apps/opt.c,opt_help,2,70,74,259,101
150,cms_main_apps%cms,986,292.0,1289,325.0,70,84,10,15,2,202,5,19,9,5,0,0,36.1,0.6376829063260214,18.3,1.1736049779205142,1.1736049779205142,False,apps/cms.c,cms_main,83,333,220,804,1
151,opt_flag_apps%opt,5,1.0,898,252.0,1,43,1,15,0,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_flag,0,4,53,259,442
152,keylog_callback_apps%s_cb,16,2.0,1481,279.0,1,178,1,28,2,0,37,4,0,1,0,0,143.0,2.4055944055944054,143.0,6.391608391608392,6.391608391608392,False,apps/s_cb.c,keylog_callback,0,14,3,4,4
153,list_objects_apps%openssl,52,10.0,901,143.0,1,187,1,30,0,23,24,11,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,apps/openssl.c,list_objects,0,49,1,2,1100
154,urldecode_apps%ocsp,22,5.0,1593,333.0,12,153,5,29,1,6,14,3,5,2,0,0,72.8,0.4556410256410256,21.0,1.4466666666666668,1.4466666666666668,False,apps/ocsp.c,urldecode,7,16,17,22,442
155,do_keyop_apps%pkeyutl,30,6.0,576,121.0,4,51,3,12,6,2,5,0,0,0,0,0,37.0,1.1,4.333333333333333,0.7999999999999999,0.7999999999999999,False,apps/pkeyutl.c,do_keyop,28,30,848,7132,101
156,index_name_cmp_apps%apps,5,1.0,2748,568.0,6,307,4,37,2,0,102,0,0,0,0,0,43.25,0.15,12.5,0.625,0.625,False,apps/apps.c,index_name_cmp,3,3,848,7132,6
157,function_cmp_apps%openssl,5,1.0,901,143.0,7,187,3,30,2,0,24,0,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/openssl.c,function_cmp,3,4,848,7132,379
158,opt_init_apps%opt,71,23.0,898,252.0,6,43,3,15,3,3,26,12,3,0,0,0,58.66666666666666,0.25384615384615383,11.666666666666664,0.7000000000000001,0.7000000000000001,False,apps/opt.c,opt_init,7,45,53,259,107
159,dsa_main_apps%dsa,217,53.0,265,53.0,63,76,11,19,2,62,2,3,1,0,0,0,43.0,0.5540446478380937,18.363636363636363,0.8196232433571062,0.8196232433571062,False,apps/dsa.c,dsa_main,20,88,220,804,4
160,opt_md_apps%opt,9,2.0,898,252.0,3,43,3,15,2,0,26,0,1,0,0,0,94.33333333333331,0.7692998825074296,57.0,4.047139862234202,4.047139862234202,False,apps/opt.c,opt_md,1,8,53,259,1
161,opt_rest_apps%opt,5,1.0,898,252.0,1,43,1,15,0,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_rest,0,4,53,259,442
162,do_passwd_apps%passwd,93,25.0,853,97.0,5,77,3,19,10,10,6,17,35,2,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,False,apps/passwd.c,do_passwd,86,87,848,7132,1
163,opt_umax_apps%opt,19,7.0,898,252.0,4,43,2,15,2,5,26,0,1,0,0,0,66.0,0.29680696661828737,33.0,0.5754716981132075,0.5754716981132075,False,apps/opt.c,opt_umax,1,20,1,5,43
164,dsaparam_main_apps%dsaparam,212,42.0,258,45.0,63,86,11,21,2,59,3,3,3,0,0,0,36.27272727272727,0.29601035756696137,14.454545454545455,0.8773584905660378,0.8773584905660378,False,apps/dsaparam.c,dsaparam_main,15,91,220,804,1
165,check_time_format_apps%ca,5,1.0,2606,549.0,2,304,1,32,1,0,13,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/ca.c,check_time_format,1,3,848,7132,196
166,req_check_len_apps%req,17,5.0,1664,391.0,4,242,2,35,3,0,15,0,6,0,0,0,52.5,0.15,6.0,1.2,1.2,False,apps/req.c,req_check_len,1,3,4,12,1
167,list_options_for_command_apps%openssl,26,9.0,901,143.0,5,187,2,30,1,2,24,0,1,0,0,0,57.0,0.2307692307692308,7.5,1.0,1.0,False,apps/openssl.c,list_options_for_command,0,25,1,4,442
168,ciphers_main_apps%ciphers,197,42.0,266,44.0,48,60,8,16,2,67,4,5,3,4,0,0,57.5,0.3868113907773789,22.25,1.126981959616021,1.126981959616021,False,apps/ciphers.c,ciphers_main,14,52,81,259,43
169,ec_main_apps%ec,231,61.0,283,61.0,31,40,10,15,2,72,2,0,1,0,0,0,35.6,0.4877824459552363,14.0,0.5282522343594837,0.5282522343594837,False,apps/ec.c,ec_main,18,80,220,804,6
170,apps_ssl_info_callback_apps%s_cb,32,9.0,1481,279.0,7,178,3,28,3,2,37,0,17,0,0,0,63.33333333333334,0.2978713110788582,25.33333333333333,0.8503144654088051,0.8503144654088051,False,apps/s_cb.c,apps_ssl_info_callback,1,31,848,7132,43
171,send_ocsp_response_apps%ocsp,13,2.0,1593,333.0,1,153,1,29,2,0,14,0,1,1,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/ocsp.c,send_ocsp_response,11,12,848,7132,43
172,hex_prin_apps%pkcs12,7,2.0,961,182.0,1,159,1,19,3,1,7,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/pkcs12.c,hex_prin,3,8,848,7132,196
173,crl_main_apps%crl,303,71.0,342,71.0,51,66,11,16,2,90,2,0,1,3,0,0,28.45454545454545,0.4314317261685682,8.363636363636363,0.4892344497607656,0.4892344497607656,False,apps/crl.c,crl_main,12,97,220,804,6
174,setup_peer_apps%pkeyutl,23,4.0,576,121.0,5,51,3,12,4,7,5,0,1,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/pkeyutl.c,setup_peer,24,27,848,7132,8
175,genpkey_main_apps%genpkey,168,43.0,322,63.0,23,36,7,9,2,41,5,0,1,0,0,0,46.57142857142857,0.29207016088843296,17.571428571428573,0.8260746205135481,0.8260746205135481,False,apps/genpkey.c,genpkey_main,8,68,172,294,5
176,opt_progname_apps%opt,74,3.0,898,252.0,6,43,4,15,3,7,26,15,0,1,0,0,48.5,0.7737179487179487,8.25,1.933333333333333,1.933333333333333,False,apps/opt.c,opt_progname,3,33,54,259,101
177,checked_uint8_apps%s_client,24,8.0,3541,667.0,2,465,1,60,2,9,27,0,0,2,0,0,62.0,0.3,20.0,0.1,0.1,False,apps/s_client.c,checked_uint8,0,23,6,11,107
178,opt_ulong_apps%opt,19,7.0,898,252.0,4,43,2,15,2,5,26,0,1,0,0,0,66.0,0.29680696661828737,33.0,0.5754716981132075,0.5754716981132075,False,apps/opt.c,opt_ulong,13,13,53,259,43
179,build_data_apps%req,53,17.0,1664,391.0,1,242,1,35,9,1,15,0,38,1,0,0,6.0,0.0,18.0,0.0,0.0,False,apps/req.c,build_data,0,11,1,3,6
180,rehash_main_apps%rehash,63,1.0,512,96.0,5,38,3,14,4,13,15,0,4,0,0,0,64.66666666666667,0.2978713110788583,28.66666666666667,0.4169811320754717,0.4169811320754717,False,apps/rehash.c,rehash_main,5,53,75,137,1
181,list_type_apps%openssl,25,8.0,901,143.0,5,187,2,30,2,5,24,0,4,0,0,0,57.0,0.2307692307692308,7.5,1.0,1.0,False,apps/openssl.c,list_type,11,14,53,259,2
182,errstr_main_apps%errstr,41,7.0,67,7.0,20,28,6,11,2,6,2,4,1,0,0,0,43.83333333333334,0.1989356555394292,19.166666666666668,0.4418238993710692,0.4418238993710692,False,apps/errstr.c,errstr_main,5,32,220,804,6
183,opt_arg_apps%opt,5,1.0,898,252.0,1,43,1,15,0,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_arg,0,4,53,259,442
184,set_pbe_apps%pkcs12,16,4.0,961,182.0,3,159,2,19,2,0,7,0,3,0,0,0,57.0,0.2307692307692308,7.5,1.0,1.0,False,apps/pkcs12.c,set_pbe,14,17,848,7132,442
185,do_responder_apps%ocsp,138,22.0,1593,333.0,6,153,4,29,4,0,14,24,0,0,0,0,75.5,0.4945512820512821,21.25,1.7833333333333332,1.7833333333333332,False,apps/ocsp.c,do_responder,51,78,848,7132,2
186,log_message_apps%ocsp,23,5.0,1593,333.0,1,153,0,29,2,2,14,0,4,0,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,apps/ocsp.c,log_message,0,19,1,10,1
187,print_raw_cipherlist_apps%s_cb,31,7.0,1481,279.0,6,178,5,28,1,12,37,0,1,0,0,0,52.6,0.3155648919104729,19.4,1.036504468718967,1.036504468718967,False,apps/s_cb.c,print_raw_cipherlist,26,29,848,7132,43
188,prime_main_apps%prime,105,23.0,133,23.0,5,20,3,9,2,19,2,0,5,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/prime.c,prime_main,14,47,53,259,2
189,main_apps%openssl,167,23.0,901,143.0,80,187,11,30,2,15,24,18,1,2,0,0,35.0,0.3708256655625077,7.545454545454546,0.9513556618819776,0.9513556618819776,False,apps/openssl.c,main,78,213,848,7132,13
190,function_hash_apps%openssl,5,1.0,901,143.0,7,187,3,30,1,0,24,0,0,0,0,0,46.33333333333334,0.25384615384615383,8.666666666666666,0.7999999999999999,0.7999999999999999,False,apps/openssl.c,function_hash,4,4,848,7132,379
191,str_free_apps%rehash,5,1.0,512,96.0,1,38,1,14,1,0,15,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/rehash.c,str_free,0,4,1,2,442
192,ca_main_apps%ca,1143,285.0,2606,549.0,68,304,8,32,2,235,13,95,1,3,0,0,33.5,0.5076923076923077,9.125,0.4744318181818182,0.4744318181818182,False,apps/ca.c,ca_main,41,286,220,804,1
193,www_body_apps%s_server,416,88.0,3621,715.0,8,485,4,46,4,31,41,46,8,4,0,0,58.5,0.2653846153846154,11.25,0.875,0.875,False,apps/s_server.c,www_body,31,378,848,7132,6
194,genrsa_main_apps%genrsa,135,33.0,201,38.0,33,78,7,17,2,46,3,0,5,1,0,0,45.42857142857143,0.17051627617665352,14.571428571428573,0.5215633423180593,0.5215633423180593,False,apps/genrsa.c,genrsa_main,11,62,220,804,1
195,opt_pair_apps%opt,15,4.0,898,252.0,2,43,1,15,3,1,26,0,2,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_pair,0,14,53,259,442
196,opt_num_rest_apps%opt,10,2.0,898,252.0,1,43,1,15,0,3,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_num_rest,0,9,53,259,442
197,args_excert_apps%s_cb,65,17.0,1481,279.0,8,178,4,28,2,3,37,0,0,1,0,0,59.25,0.2234034833091437,19.5,0.8877358490566037,0.8877358490566037,False,apps/s_cb.c,args_excert,80,92,848,7132,43
198,do_file_apps%rehash,77,15.0,512,96.0,5,38,4,14,3,12,15,9,10,0,0,0,81.0,0.5275701499758103,36.5,1.2460691823899372,1.2460691823899372,False,apps/rehash.c,do_file,17,54,41,123,1
199,ebcdic_free_apps%s_server,14,2.0,3621,715.0,1,485,0,46,1,1,41,0,1,0,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,apps/s_server.c,ebcdic_free,9,10,848,7132,196
200,dgst_main_apps%dgst,370,86.0,492,105.0,83,103,9,18,2,105,3,13,5,3,0,0,43.66666666666666,0.3901995279353769,15.888888888888893,1.0066704783685916,1.0066704783685916,False,apps/dgst.c,dgst_main,18,112,220,804,6
201,list_pkey_meth_apps%openssl,18,3.0,901,143.0,1,187,1,30,0,10,24,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,apps/openssl.c,list_pkey_meth,0,15,1,2,2775
202,apps_shutdown_apps%openssl,6,1.0,901,143.0,7,187,4,30,0,0,24,0,0,0,0,0,53.25,0.4364372469635628,15.5,1.0328947368421053,1.0328947368421053,False,apps/openssl.c,apps_shutdown,2,17,53,259,4
203,build_subject_apps%req,16,3.0,1664,391.0,6,242,5,35,4,1,15,0,4,0,0,0,35.6,0.72,6.8,0.5,0.5,False,apps/req.c,build_subject,61,91,848,7132,85
204,help_main_apps%openssl,66,13.0,901,143.0,9,187,6,30,2,8,24,0,0,0,0,0,44.16666666666666,0.3465137201979307,11.666666666666664,0.9108187134502924,0.9108187134502924,False,apps/openssl.c,help_main,8,55,53,259,141
205,get_sigtype_apps%s_cb,35,10.0,1481,279.0,4,178,3,28,1,0,37,0,0,0,0,0,37.66666666666666,0.1,5.333333333333333,0.8833333333333333,0.8833333333333333,False,apps/s_cb.c,get_sigtype,9,19,3,5,11
206,Time_F_apps%speed,39,1.0,3747,580.0,3,335,1,41,3,10,53,1,6,0,0,0,62.0,0.3,20.0,0.1,0.1,False,apps/speed.c,Time_F,30,45,848,7132,196
207,opt_unknown_apps%opt,5,1.0,898,252.0,1,43,1,15,0,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_unknown,0,4,53,259,442
208,init_keygen_file_apps%genpkey,42,6.0,322,63.0,3,36,3,9,3,7,5,0,1,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/genpkey.c,init_keygen_file,43,47,848,7132,442
209,shacrypt_apps%passwd,308,58.0,853,97.0,8,77,5,19,3,58,6,41,6,1,0,0,52.8,0.5982349817692663,26.2,1.2599447768062586,1.2599447768062586,False,apps/passwd.c,shacrypt,42,252,54,97,1
210,SortFnByName_apps%openssl,10,2.0,901,143.0,1,187,1,30,2,6,24,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/openssl.c,SortFnByName,9,9,848,7132,379
211,engine_main_apps%engine,216,54.0,489,103.0,39,64,8,14,2,39,7,19,1,1,0,0,41.0,0.14920174165457184,15.25,0.5813679245283019,0.5813679245283019,False,apps/engine.c,engine_main,31,55,220,804,6
212,gendsa_main_apps%gendsa,105,21.0,146,21.0,51,64,7,15,2,36,2,0,1,0,0,0,35.285714285714285,0.1605769230769231,13.714285714285715,0.5,0.5,False,apps/gendsa.c,gendsa_main,7,50,220,804,1
213,AES_cbc_192_encrypt_loop_apps%speed,12,2.0,3747,580.0,1,335,1,41,1,8,53,0,0,2,0,0,6.0,0.0,3.0,0.0,0.0,False,apps/speed.c,AES_cbc_192_encrypt_loop,2,11,1,34,8
214,ssl_excert_prepend_apps%s_cb,21,2.0,1481,279.0,6,178,3,28,1,4,37,0,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/s_cb.c,ssl_excert_prepend,28,31,848,7132,442
215,spawn_loop_apps%ocsp,110,23.0,1593,333.0,1,153,0,29,0,8,14,13,0,1,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,apps/ocsp.c,spawn_loop,4,100,1,10,1
216,do_print_sigalgs_apps%s_cb,47,12.0,1481,279.0,9,178,3,28,3,10,37,0,3,2,0,0,82.66666666666667,0.9018648018648018,51.66666666666666,2.9305361305361317,2.9305361305361317,False,apps/s_cb.c,do_print_sigalgs,16,45,848,7132,4
217,valtype2param_apps%opt,36,16.0,898,252.0,3,43,1,15,1,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,valtype2param,12,26,53,259,2
218,opt_getprog_apps%opt,5,1.0,898,252.0,1,43,1,15,0,0,26,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/opt.c,opt_getprog,0,4,53,259,442
219,list_mac_fn_apps%openssl,13,4.0,901,143.0,1,187,1,30,4,0,24,0,5,0,0,0,5.0,0.3333333333333333,6.0,0.3333333333333333,0.3333333333333333,False,apps/openssl.c,list_mac_fn,0,13,1,2,141
220,opt_cipher_apps%opt,9,2.0,898,252.0,3,43,3,15,2,0,26,0,1,0,0,0,94.33333333333331,0.7692998825074296,57.0,4.047139862234202,4.047139862234202,False,apps/opt.c,opt_cipher,1,8,53,259,1
221,ecparam_main_apps%ecparam,396,86.0,450,86.0,48,57,14,20,2,105,2,6,1,7,0,0,39.714285714285715,0.5865112709204069,11.857142857142858,2.0757357229551867,2.0757357229551867,False,apps/ecparam.c,ecparam_main,7,146,220,804,1
222,opt_next_apps%opt,172,40.0,898,252.0,11,43,4,15,0,7,26,39,0,0,0,0,60.25,0.22340348330914367,22.0,0.5627358490566038,0.5627358490566038,False,apps/opt.c,opt_next,36,136,53,259,43
223,ssl_servername_cb_apps%s_client,12,3.0,3541,667.0,11,465,4,60,3,8,27,0,1,1,0,0,48.0,0.2653846153846154,11.0,0.625,0.625,False,apps/s_client.c,ssl_servername_cb,10,10,848,7132,442
224,pkcs7_main_apps%pkcs7,163,37.0,198,37.0,36,46,8,13,2,39,2,0,1,0,0,0,34.875,0.2182186234817814,10.875,0.6726973684210527,0.6726973684210527,False,apps/pkcs7.c,pkcs7_main,8,52,220,804,6
225,EdDSA_verify_loop_apps%speed,24,3.0,3747,580.0,4,335,4,41,1,21,53,0,0,1,0,0,20.5,0.875124131082423,19.0,0.2745779543197617,0.2745779543197617,False,apps/speed.c,EdDSA_verify_loop,0,20,1,4,43
226,sock_timeout_apps%ocsp,6,2.0,1593,333.0,2,153,1,29,1,0,14,0,0,2,0,0,58.0,0.3,10.0,1.4,1.4,False,apps/ocsp.c,sock_timeout,0,5,1,10,107
227,opt_long_apps%opt,21,8.0,898,252.0,7,43,2,15,2,5,26,0,1,0,0,0,66.0,0.29680696661828737,33.0,0.5754716981132075,0.5754716981132075,False,apps/opt.c,opt_long,13,14,53,259,43
228,exts_cleanup_apps%req,5,1.0,1664,391.0,1,242,1,35,1,0,15,0,0,1,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,apps/req.c,exts_cleanup,0,4,1,5,442
229,srp_Verify_N_and_g_apps%s_client,26,12.0,3541,667.0,9,465,5,60,2,47,27,6,0,0,0,0,54.8,1.0218729096989967,14.4,1.3886956521739129,1.3886956521739129,False,apps/s_client.c,srp_Verify_N_and_g,3,23,848,7132,38
230,rsautl_main_apps%rsautl,234,51.0,282,51.0,35,49,7,13,2,67,2,3,1,1,0,0,47.14285714285714,0.2682606370789092,16.857142857142858,0.7546460490849766,0.7546460490849766,False,apps/rsautl.c,rsautl_main,5,87,172,294,43
231,init_ctx_apps%pkeyutl,108,25.0,576,121.0,7,51,4,12,9,19,5,0,8,0,0,0,46.25,0.2841346153846154,12.25,0.975,0.975,False,apps/pkeyutl.c,init_ctx,90,95,848,7132,2
232,print_stats_apps%s_server,29,1.0,3621,715.0,2,485,1,46,2,0,41,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,apps/s_server.c,print_stats,11,26,848,7132,196
233,verify_callback_apps%s_cb,64,19.0,1481,279.0,18,178,7,28,2,3,37,0,4,0,0,0,36.714285714285715,0.5562305618909392,14.428571428571427,0.5429919137466307,0.5429919137466307,False,apps/s_cb.c,verify_callback,22,60,848,7132,6
234,list_main_apps%openssl,71,20.0,901,143.0,5,187,3,30,2,6,24,1,0,0,0,0,81.33333333333333,0.5594017094017093,25.0,1.9111111111111112,1.9111111111111112,False,apps/openssl.c,list_main,12,32,53,259,141
235,print_chain_flags_apps%s_cb,14,5.0,1481,279.0,6,178,3,28,2,1,37,0,2,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,apps/s_cb.c,print_chain_flags,10,13,848,7132,442
236,add_attribute_object_apps%req,23,4.0,1664,391.0,8,242,2,35,8,3,15,0,3,1,0,0,52.5,0.15,6.0,1.2,1.2,False,apps/req.c,add_attribute_object,8,18,490,2269,6
237,pkcs12_main_apps%pkcs12,525,114.0,961,182.0,108,159,11,19,2,43,7,48,0,0,0,0,38.0,0.6969947606685256,21.454545454545453,1.346394278173354,1.346394278173354,False,apps/pkcs12.c,pkcs12_main,39,174,172,294,1
238,create_cert_store_apps%ts,45,8.0,986,213.0,5,58,4,18,3,7,18,0,3,0,0,0,32.75,0.9403846153846154,7.25,0.6,0.6,False,apps/ts.c,create_cert_store,43,53,848,7132,1
239,pkcs8_main_apps%pkcs8,322,77.0,359,77.0,65,75,9,16,2,74,2,3,1,0,0,0,41.444444444444436,0.3030712565965793,34.0,0.7839351240542899,0.7839351240542899,False,apps/pkcs8.c,pkcs8_main,29,96,172,294,43
240,pkeyutl_main_apps%pkeyutl,363,86.0,576,121.0,35,51,8,12,2,112,5,13,1,8,0,0,44.875,0.3777569035978917,24.125,1.0641614467955085,1.0641614467955085,False,apps/pkeyutl.c,pkeyutl_main,49,116,172,294,2
241,rand_main_apps%rand,99,28.0,133,28.0,35,44,7,12,2,26,2,0,5,1,0,0,37.0,0.15164835164835164,9.571428571428571,0.5,0.5,False,apps/rand.c,rand_main,10,49,220,804,6
242,bit_set_apps%rehash,5,1.0,512,96.0,1,38,0,14,2,0,15,0,0,0,0,0,50.8,0.2653846153846154,9.2,1.0,1.0,False,apps/rehash.c,bit_set,0,4,1,7,1
243,do_ssl_shutdown_apps%s_client,25,7.0,3541,667.0,5,465,2,60,1,1,27,6,1,0,0,0,32.0,1.65,5.5,0.7,0.7,False,apps/s_client.c,do_ssl_shutdown,0,19,3,7,950
244,sv_body_apps%s_server,514,118.0,3621,715.0,8,485,4,46,4,22,41,50,0,0,0,0,58.5,0.2653846153846154,11.25,0.875,0.875,False,apps/s_server.c,sv_body,38,362,848,7132,1
